ID,CATEGORY
2001,bulldozer
2002,chair
2003,chair
2004,banana
2005,foot
2006,eyeglasses
2007,keyboard
2008,banana
2009,eyeglasses
2010,eyeglasses
2011,keyboard
2012,skyscraper
2013,chair
2014,skyscraper
2015,laptop
2016,laptop
2017,snowman
2018,keyboard
2019,foot
2020,pig
2021,bulldozer
2022,eyeglasses
2023,skyscraper
2024,laptop
2025,pig
2026,snowman
2027,pig
2028,eyeglasses
2029,hand
2030,snowman
2031,spider
2032,keyboard
2033,skyscraper
2034,keyboard
2035,banana
2036,keyboard
2037,eyeglasses
2038,bulldozer
2039,skyscraper
2040,keyboard
2041,bulldozer
2042,laptop
2043,banana
2044,banana
2045,skyscraper
2046,skyscraper
2047,harp
2048,harp
2049,eyeglasses
2050,nose
2051,spider
2052,skyscraper
2053,chair
2054,spider
2055,nose
2056,nose
2057,eyeglasses
2058,banana
2059,spider
2060,eyeglasses
2061,keyboard
2062,harp
2063,harp
2064,laptop
2065,bulldozer
2066,nose
2067,bulldozer
2068,skyscraper
2069,laptop
2070,violin
2071,keyboard
2072,hand
2073,banana
2074,banana
2075,chair
2076,bulldozer
2077,bulldozer
2078,bulldozer
2079,keyboard
2080,skyscraper
2081,bulldozer
2082,harp
2083,bulldozer
2084,hand
2085,skyscraper
2086,laptop
2087,laptop
2088,harp
2089,eyeglasses
2090,violin
2091,harp
2092,bulldozer
2093,snowman
2094,eyeglasses
2095,banana
2096,bulldozer
2097,skyscraper
2098,foot
2099,laptop
2100,skyscraper
2101,chair
2102,skyscraper
2103,hand
2104,chair
2105,eyeglasses
2106,eyeglasses
2107,snowman
2108,bulldozer
2109,keyboard
2110,harp
2111,pig
2112,skyscraper
2113,bulldozer
2114,keyboard
2115,eyeglasses
2116,skyscraper
2117,laptop
2118,eyeglasses
2119,skyscraper
2120,skyscraper
2121,laptop
2122,laptop
2123,skyscraper
2124,spider
2125,eyeglasses
2126,keyboard
2127,pig
2128,snowman
2129,skyscraper
2130,banana
2131,foot
2132,snowman
2133,spider
2134,eyeglasses
2135,skyscraper
2136,laptop
2137,foot
2138,foot
2139,eyeglasses
2140,eyeglasses
2141,nose
2142,snowman
2143,bulldozer
2144,hand
2145,spider
2146,nose
2147,keyboard
2148,skyscraper
2149,chair
2150,harp
2151,banana
2152,keyboard
2153,snowman
2154,laptop
2155,harp
2156,snowman
2157,keyboard
2158,eyeglasses
2159,foot
2160,foot
2161,pig
2162,harp
2163,spider
2164,skyscraper
2165,spider
2166,harp
2167,harp
2168,skyscraper
2169,violin
2170,violin
2171,eyeglasses
2172,skyscraper
2173,eyeglasses
2174,bulldozer
2175,laptop
2176,harp
2177,hand
2178,keyboard
2179,chair
2180,spider
2181,bulldozer
2182,spider
2183,keyboard
2184,harp
2185,keyboard
2186,eyeglasses
2187,snowman
2188,bulldozer
2189,violin
2190,eyeglasses
2191,skyscraper
2192,banana
2193,snowman
2194,banana
2195,chair
2196,snowman
2197,chair
2198,eyeglasses
2199,eyeglasses
2200,skyscraper
2201,skyscraper
2202,harp
2203,foot
2204,chair
2205,nose
2206,laptop
2207,snowman
2208,skyscraper
2209,keyboard
2210,eyeglasses
2211,chair
2212,eyeglasses
2213,hand
2214,laptop
2215,bulldozer
2216,keyboard
2217,eyeglasses
2218,spider
2219,harp
2220,keyboard
2221,bulldozer
2222,keyboard
2223,eyeglasses
2224,skyscraper
2225,hand
2226,chair
2227,eyeglasses
2228,bulldozer
2229,spider
2230,violin
2231,bulldozer
2232,eyeglasses
2233,harp
2234,banana
2235,banana
2236,snowman
2237,bulldozer
2238,keyboard
2239,banana
2240,skyscraper
2241,nose
2242,foot
2243,bulldozer
2244,violin
2245,eyeglasses
2246,laptop
2247,foot
2248,keyboard
2249,skyscraper
2250,keyboard
2251,nose
2252,eyeglasses
2253,eyeglasses
2254,hand
2255,harp
2256,banana
2257,nose
2258,eyeglasses
2259,bulldozer
2260,skyscraper
2261,harp
2262,foot
2263,banana
2264,skyscraper
2265,hand
2266,spider
2267,eyeglasses
2268,eyeglasses
2269,pig
2270,pig
2271,violin
2272,eyeglasses
2273,violin
2274,harp
2275,keyboard
2276,spider
2277,spider
2278,keyboard
2279,eyeglasses
2280,banana
2281,keyboard
2282,skyscraper
2283,pig
2284,keyboard
2285,laptop
2286,violin
2287,laptop
2288,spider
2289,violin
2290,eyeglasses
2291,chair
2292,snowman
2293,keyboard
2294,keyboard
2295,banana
2296,skyscraper
2297,bulldozer
2298,hand
2299,pig
2300,spider
2301,chair
2302,skyscraper
2303,nose
2304,skyscraper
2305,keyboard
2306,bulldozer
2307,laptop
2308,skyscraper
2309,spider
2310,pig
2311,violin
2312,hand
2313,laptop
2314,skyscraper
2315,eyeglasses
2316,chair
2317,snowman
2318,spider
2319,spider
2320,harp
2321,chair
2322,nose
2323,keyboard
2324,bulldozer
2325,eyeglasses
2326,hand
2327,snowman
2328,snowman
2329,keyboard
2330,eyeglasses
2331,laptop
2332,harp
2333,bulldozer
2334,harp
2335,laptop
2336,skyscraper
2337,snowman
2338,skyscraper
2339,laptop
2340,violin
2341,chair
2342,eyeglasses
2343,eyeglasses
2344,harp
2345,harp
2346,skyscraper
2347,laptop
2348,skyscraper
2349,pig
2350,skyscraper
2351,foot
2352,nose
2353,skyscraper
2354,eyeglasses
2355,laptop
2356,eyeglasses
2357,bulldozer
2358,harp
2359,skyscraper
2360,banana
2361,snowman
2362,skyscraper
2363,banana
2364,skyscraper
2365,eyeglasses
2366,violin
2367,spider
2368,nose
2369,spider
2370,harp
2371,laptop
2372,laptop
2373,foot
2374,skyscraper
2375,banana
2376,violin
2377,violin
2378,snowman
2379,chair
2380,snowman
2381,keyboard
2382,eyeglasses
2383,spider
2384,spider
2385,violin
2386,laptop
2387,violin
2388,skyscraper
2389,eyeglasses
2390,snowman
2391,violin
2392,eyeglasses
2393,foot
2394,foot
2395,laptop
2396,laptop
2397,foot
2398,keyboard
2399,eyeglasses
2400,hand
2401,hand
2402,eyeglasses
2403,snowman
2404,harp
2405,spider
2406,laptop
2407,banana
2408,skyscraper
2409,keyboard
2410,chair
2411,hand
2412,spider
2413,hand
2414,harp
2415,skyscraper
2416,banana
2417,nose
2418,skyscraper
2419,bulldozer
2420,laptop
2421,eyeglasses
2422,snowman
2423,snowman
2424,keyboard
2425,spider
2426,laptop
2427,snowman
2428,skyscraper
2429,skyscraper
2430,hand
2431,skyscraper
2432,banana
2433,bulldozer
2434,eyeglasses
2435,laptop
2436,nose
2437,eyeglasses
2438,bulldozer
2439,laptop
2440,harp
2441,chair
2442,skyscraper
2443,bulldozer
2444,eyeglasses
2445,laptop
2446,keyboard
2447,violin
2448,chair
2449,keyboard
2450,laptop
2451,keyboard
2452,eyeglasses
2453,harp
2454,laptop
2455,laptop
2456,bulldozer
2457,violin
2458,nose
2459,keyboard
2460,banana
2461,keyboard
2462,nose
2463,snowman
2464,chair
2465,pig
2466,eyeglasses
2467,nose
2468,pig
2469,harp
2470,eyeglasses
2471,eyeglasses
2472,laptop
2473,bulldozer
2474,violin
2475,banana
2476,eyeglasses
2477,laptop
2478,laptop
2479,chair
2480,harp
2481,spider
2482,chair
2483,skyscraper
2484,bulldozer
2485,eyeglasses
2486,nose
2487,bulldozer
2488,banana
2489,foot
2490,spider
2491,skyscraper
2492,hand
2493,skyscraper
2494,eyeglasses
2495,laptop
2496,skyscraper
2497,eyeglasses
2498,nose
2499,skyscraper
2500,laptop
2501,laptop
2502,banana
2503,bulldozer
2504,violin
2505,harp
2506,hand
2507,eyeglasses
2508,bulldozer
2509,pig
2510,eyeglasses
2511,pig
2512,laptop
2513,spider
2514,foot
2515,pig
2516,pig
2517,nose
2518,chair
2519,violin
2520,banana
2521,banana
2522,spider
2523,keyboard
2524,keyboard
2525,snowman
2526,laptop
2527,laptop
2528,bulldozer
2529,harp
2530,skyscraper
2531,foot
2532,eyeglasses
2533,skyscraper
2534,snowman
2535,bulldozer
2536,hand
2537,foot
2538,chair
2539,laptop
2540,bulldozer
2541,skyscraper
2542,eyeglasses
2543,pig
2544,eyeglasses
2545,laptop
2546,eyeglasses
2547,chair
2548,harp
2549,laptop
2550,hand
2551,violin
2552,bulldozer
2553,eyeglasses
2554,bulldozer
2555,keyboard
2556,skyscraper
2557,bulldozer
2558,eyeglasses
2559,bulldozer
2560,foot
2561,harp
2562,snowman
2563,skyscraper
2564,hand
2565,keyboard
2566,harp
2567,eyeglasses
2568,spider
2569,banana
2570,pig
2571,bulldozer
2572,eyeglasses
2573,snowman
2574,keyboard
2575,keyboard
2576,eyeglasses
2577,snowman
2578,skyscraper
2579,laptop
2580,eyeglasses
2581,eyeglasses
2582,eyeglasses
2583,bulldozer
2584,snowman
2585,snowman
2586,chair
2587,eyeglasses
2588,spider
2589,bulldozer
2590,keyboard
2591,spider
2592,harp
2593,hand
2594,bulldozer
2595,harp
2596,foot
2597,skyscraper
2598,eyeglasses
2599,skyscraper
2600,laptop
2601,spider
2602,foot
2603,laptop
2604,nose
2605,nose
2606,nose
2607,skyscraper
2608,eyeglasses
2609,laptop
2610,eyeglasses
2611,banana
2612,hand
2613,skyscraper
2614,laptop
2615,harp
2616,laptop
2617,harp
2618,keyboard
2619,harp
2620,keyboard
2621,bulldozer
2622,eyeglasses
2623,eyeglasses
2624,violin
2625,bulldozer
2626,banana
2627,laptop
2628,bulldozer
2629,laptop
2630,eyeglasses
2631,chair
2632,banana
2633,bulldozer
2634,harp
2635,banana
2636,harp
2637,banana
2638,laptop
2639,laptop
2640,bulldozer
2641,eyeglasses
2642,eyeglasses
2643,spider
2644,keyboard
2645,eyeglasses
2646,skyscraper
2647,harp
2648,eyeglasses
2649,eyeglasses
2650,banana
2651,hand
2652,eyeglasses
2653,skyscraper
2654,eyeglasses
2655,eyeglasses
2656,harp
2657,skyscraper
2658,pig
2659,laptop
2660,violin
2661,banana
2662,foot
2663,nose
2664,banana
2665,bulldozer
2666,foot
2667,bulldozer
2668,bulldozer
2669,violin
2670,laptop
2671,spider
2672,skyscraper
2673,eyeglasses
2674,pig
2675,harp
2676,eyeglasses
2677,eyeglasses
2678,eyeglasses
2679,bulldozer
2680,hand
2681,nose
2682,eyeglasses
2683,hand
2684,skyscraper
2685,skyscraper
2686,keyboard
2687,bulldozer
2688,laptop
2689,snowman
2690,laptop
2691,skyscraper
2692,keyboard
2693,chair
2694,bulldozer
2695,eyeglasses
2696,laptop
2697,skyscraper
2698,eyeglasses
2699,banana
2700,eyeglasses
2701,snowman
2702,eyeglasses
2703,eyeglasses
2704,spider
2705,nose
2706,skyscraper
2707,snowman
2708,pig
2709,laptop
2710,chair
2711,eyeglasses
2712,hand
2713,snowman
2714,foot
2715,laptop
2716,skyscraper
2717,eyeglasses
2718,hand
2719,skyscraper
2720,bulldozer
2721,keyboard
2722,pig
2723,spider
2724,skyscraper
2725,eyeglasses
2726,foot
2727,chair
2728,chair
2729,violin
2730,chair
2731,chair
2732,snowman
2733,keyboard
2734,foot
2735,eyeglasses
2736,skyscraper
2737,foot
2738,spider
2739,laptop
2740,keyboard
2741,chair
2742,foot
2743,bulldozer
2744,chair
2745,eyeglasses
2746,eyeglasses
2747,foot
2748,violin
2749,bulldozer
2750,chair
2751,nose
2752,chair
2753,eyeglasses
2754,hand
2755,keyboard
2756,spider
2757,harp
2758,banana
2759,pig
2760,laptop
2761,spider
2762,nose
2763,bulldozer
2764,eyeglasses
2765,bulldozer
2766,spider
2767,eyeglasses
2768,bulldozer
2769,skyscraper
2770,chair
2771,eyeglasses
2772,chair
2773,bulldozer
2774,eyeglasses
2775,eyeglasses
2776,spider
2777,skyscraper
2778,foot
2779,hand
2780,nose
2781,violin
2782,laptop
2783,chair
2784,spider
2785,spider
2786,hand
2787,bulldozer
2788,keyboard
2789,foot
2790,violin
2791,hand
2792,eyeglasses
2793,keyboard
2794,hand
2795,skyscraper
2796,bulldozer
2797,chair
2798,harp
2799,bulldozer
2800,laptop
2801,banana
2802,banana
2803,pig
2804,harp
2805,keyboard
2806,banana
2807,violin
2808,laptop
2809,bulldozer
2810,laptop
2811,snowman
2812,nose
2813,skyscraper
2814,skyscraper
2815,spider
2816,nose
2817,harp
2818,bulldozer
2819,skyscraper
2820,laptop
2821,spider
2822,foot
2823,laptop
2824,hand
2825,laptop
2826,eyeglasses
2827,laptop
2828,violin
2829,pig
2830,laptop
2831,laptop
2832,chair
2833,keyboard
2834,spider
2835,eyeglasses
2836,laptop
2837,hand
2838,violin
2839,banana
2840,chair
2841,nose
2842,snowman
2843,chair
2844,keyboard
2845,eyeglasses
2846,spider
2847,eyeglasses
2848,bulldozer
2849,bulldozer
2850,laptop
2851,keyboard
2852,keyboard
2853,banana
2854,laptop
2855,skyscraper
2856,harp
2857,laptop
2858,snowman
2859,spider
2860,eyeglasses
2861,skyscraper
2862,banana
2863,keyboard
2864,banana
2865,foot
2866,eyeglasses
2867,bulldozer
2868,skyscraper
2869,laptop
2870,eyeglasses
2871,skyscraper
2872,keyboard
2873,laptop
2874,skyscraper
2875,keyboard
2876,bulldozer
2877,spider
2878,spider
2879,spider
2880,eyeglasses
2881,violin
2882,hand
2883,harp
2884,bulldozer
2885,laptop
2886,banana
2887,chair
2888,eyeglasses
2889,violin
2890,laptop
2891,laptop
2892,eyeglasses
2893,skyscraper
2894,skyscraper
2895,laptop
2896,nose
2897,chair
2898,skyscraper
2899,hand
2900,eyeglasses
2901,bulldozer
2902,skyscraper
2903,bulldozer
2904,snowman
2905,harp
2906,keyboard
2907,chair
2908,violin
2909,chair
2910,bulldozer
2911,skyscraper
2912,harp
2913,bulldozer
2914,bulldozer
2915,chair
2916,nose
2917,eyeglasses
2918,hand
2919,bulldozer
2920,eyeglasses
2921,keyboard
2922,eyeglasses
2923,bulldozer
2924,eyeglasses
2925,snowman
2926,nose
2927,eyeglasses
2928,snowman
2929,snowman
2930,harp
2931,foot
2932,skyscraper
2933,eyeglasses
2934,hand
2935,laptop
2936,laptop
2937,chair
2938,keyboard
2939,hand
2940,spider
2941,eyeglasses
2942,bulldozer
2943,chair
2944,laptop
2945,skyscraper
2946,hand
2947,snowman
2948,hand
2949,laptop
2950,eyeglasses
2951,eyeglasses
2952,bulldozer
2953,eyeglasses
2954,bulldozer
2955,skyscraper
2956,hand
2957,snowman
2958,hand
2959,bulldozer
2960,spider
2961,harp
2962,skyscraper
2963,snowman
2964,bulldozer
2965,harp
2966,laptop
2967,laptop
2968,skyscraper
2969,hand
2970,eyeglasses
2971,banana
2972,spider
2973,chair
2974,eyeglasses
2975,spider
2976,snowman
2977,spider
2978,hand
2979,foot
2980,laptop
2981,bulldozer
2982,violin
2983,eyeglasses
2984,eyeglasses
2985,spider
2986,eyeglasses
2987,eyeglasses
2988,hand
2989,keyboard
2990,laptop
2991,violin
2992,skyscraper
2993,bulldozer
2994,bulldozer
2995,bulldozer
2996,skyscraper
2997,eyeglasses
2998,foot
2999,bulldozer
3000,bulldozer
3001,spider
3002,bulldozer
3003,hand
3004,banana
3005,spider
3006,harp
3007,skyscraper
3008,eyeglasses
3009,eyeglasses
3010,bulldozer
3011,bulldozer
3012,hand
3013,skyscraper
3014,spider
3015,hand
3016,chair
3017,chair
3018,hand
3019,hand
3020,pig
3021,bulldozer
3022,snowman
3023,skyscraper
3024,harp
3025,bulldozer
3026,eyeglasses
3027,banana
3028,snowman
3029,banana
3030,eyeglasses
3031,bulldozer
3032,skyscraper
3033,harp
3034,nose
3035,skyscraper
3036,chair
3037,bulldozer
3038,keyboard
3039,foot
3040,skyscraper
3041,bulldozer
3042,eyeglasses
3043,nose
3044,violin
3045,bulldozer
3046,banana
3047,foot
3048,spider
3049,skyscraper
3050,harp
3051,chair
3052,hand
3053,eyeglasses
3054,skyscraper
3055,spider
3056,chair
3057,harp
3058,banana
3059,skyscraper
3060,bulldozer
3061,skyscraper
3062,spider
3063,eyeglasses
3064,eyeglasses
3065,bulldozer
3066,laptop
3067,bulldozer
3068,snowman
3069,banana
3070,laptop
3071,eyeglasses
3072,foot
3073,bulldozer
3074,chair
3075,laptop
3076,harp
3077,harp
3078,skyscraper
3079,eyeglasses
3080,harp
3081,eyeglasses
3082,violin
3083,spider
3084,skyscraper
3085,chair
3086,chair
3087,laptop
3088,bulldozer
3089,snowman
3090,laptop
3091,chair
3092,eyeglasses
3093,eyeglasses
3094,bulldozer
3095,banana
3096,eyeglasses
3097,snowman
3098,spider
3099,violin
3100,keyboard
3101,spider
3102,laptop
3103,skyscraper
3104,eyeglasses
3105,skyscraper
3106,foot
3107,bulldozer
3108,hand
3109,bulldozer
3110,eyeglasses
3111,harp
3112,spider
3113,spider
3114,snowman
3115,violin
3116,nose
3117,eyeglasses
3118,pig
3119,spider
3120,violin
3121,eyeglasses
3122,eyeglasses
3123,bulldozer
3124,laptop
3125,pig
3126,hand
3127,pig
3128,bulldozer
3129,eyeglasses
3130,laptop
3131,chair
3132,laptop
3133,bulldozer
3134,eyeglasses
3135,skyscraper
3136,harp
3137,skyscraper
3138,foot
3139,eyeglasses
3140,spider
3141,laptop
3142,skyscraper
3143,bulldozer
3144,laptop
3145,skyscraper
3146,pig
3147,harp
3148,nose
3149,chair
3150,keyboard
3151,bulldozer
3152,pig
3153,bulldozer
3154,hand
3155,snowman
3156,banana
3157,eyeglasses
3158,eyeglasses
3159,snowman
3160,hand
3161,harp
3162,banana
3163,spider
3164,eyeglasses
3165,snowman
3166,banana
3167,skyscraper
3168,harp
3169,skyscraper
3170,skyscraper
3171,laptop
3172,laptop
3173,bulldozer
3174,skyscraper
3175,harp
3176,hand
3177,snowman
3178,bulldozer
3179,violin
3180,bulldozer
3181,hand
3182,eyeglasses
3183,keyboard
3184,eyeglasses
3185,foot
3186,eyeglasses
3187,laptop
3188,eyeglasses
3189,skyscraper
3190,foot
3191,eyeglasses
3192,eyeglasses
3193,skyscraper
3194,chair
3195,laptop
3196,laptop
3197,spider
3198,bulldozer
3199,spider
3200,spider
3201,eyeglasses
3202,harp
3203,keyboard
3204,eyeglasses
3205,foot
3206,eyeglasses
3207,violin
3208,pig
3209,spider
3210,eyeglasses
3211,bulldozer
3212,bulldozer
3213,snowman
3214,snowman
3215,banana
3216,violin
3217,eyeglasses
3218,harp
3219,chair
3220,snowman
3221,spider
3222,pig
3223,hand
3224,eyeglasses
3225,spider
3226,snowman
3227,spider
3228,banana
3229,bulldozer
3230,chair
3231,foot
3232,banana
3233,keyboard
3234,hand
3235,skyscraper
3236,skyscraper
3237,hand
3238,keyboard
3239,laptop
3240,pig
3241,foot
3242,eyeglasses
3243,nose
3244,foot
3245,harp
3246,spider
3247,chair
3248,eyeglasses
3249,pig
3250,spider
3251,spider
3252,harp
3253,chair
3254,spider
3255,bulldozer
3256,hand
3257,harp
3258,nose
3259,skyscraper
3260,eyeglasses
3261,spider
3262,eyeglasses
3263,chair
3264,laptop
3265,spider
3266,harp
3267,nose
3268,snowman
3269,foot
3270,eyeglasses
3271,foot
3272,hand
3273,bulldozer
3274,harp
3275,violin
3276,banana
3277,nose
3278,chair
3279,laptop
3280,snowman
3281,spider
3282,banana
3283,pig
3284,bulldozer
3285,chair
3286,nose
3287,eyeglasses
3288,keyboard
3289,snowman
3290,skyscraper
3291,chair
3292,banana
3293,skyscraper
3294,eyeglasses
3295,laptop
3296,eyeglasses
3297,laptop
3298,eyeglasses
3299,snowman
3300,violin
3301,foot
3302,laptop
3303,skyscraper
3304,snowman
3305,pig
3306,banana
3307,snowman
3308,eyeglasses
3309,pig
3310,laptop
3311,keyboard
3312,skyscraper
3313,eyeglasses
3314,snowman
3315,banana
3316,chair
3317,foot
3318,harp
3319,snowman
3320,bulldozer
3321,skyscraper
3322,violin
3323,eyeglasses
3324,skyscraper
3325,eyeglasses
3326,snowman
3327,bulldozer
3328,eyeglasses
3329,snowman
3330,banana
3331,keyboard
3332,banana
3333,pig
3334,eyeglasses
3335,skyscraper
3336,bulldozer
3337,chair
3338,snowman
3339,keyboard
3340,bulldozer
3341,hand
3342,skyscraper
3343,banana
3344,bulldozer
3345,hand
3346,laptop
3347,bulldozer
3348,bulldozer
3349,eyeglasses
3350,laptop
3351,bulldozer
3352,foot
3353,violin
3354,hand
3355,skyscraper
3356,eyeglasses
3357,chair
3358,eyeglasses
3359,chair
3360,spider
3361,bulldozer
3362,spider
3363,nose
3364,banana
3365,chair
3366,hand
3367,bulldozer
3368,banana
3369,chair
3370,harp
3371,nose
3372,bulldozer
3373,keyboard
3374,chair
3375,skyscraper
3376,skyscraper
3377,bulldozer
3378,keyboard
3379,foot
3380,spider
3381,spider
3382,bulldozer
3383,foot
3384,keyboard
3385,eyeglasses
3386,banana
3387,eyeglasses
3388,harp
3389,skyscraper
3390,chair
3391,bulldozer
3392,laptop
3393,eyeglasses
3394,bulldozer
3395,bulldozer
3396,bulldozer
3397,pig
3398,pig
3399,skyscraper
3400,laptop
3401,eyeglasses
3402,laptop
3403,bulldozer
3404,eyeglasses
3405,keyboard
3406,skyscraper
3407,banana
3408,foot
3409,nose
3410,eyeglasses
3411,harp
3412,nose
3413,foot
3414,bulldozer
3415,spider
3416,chair
3417,nose
3418,hand
3419,snowman
3420,skyscraper
3421,spider
3422,hand
3423,skyscraper
3424,eyeglasses
3425,eyeglasses
3426,spider
3427,eyeglasses
3428,skyscraper
3429,chair
3430,eyeglasses
3431,keyboard
3432,bulldozer
3433,laptop
3434,banana
3435,keyboard
3436,skyscraper
3437,chair
3438,laptop
3439,skyscraper
3440,eyeglasses
3441,eyeglasses
3442,keyboard
3443,laptop
3444,hand
3445,skyscraper
3446,laptop
3447,snowman
3448,bulldozer
3449,skyscraper
3450,bulldozer
3451,eyeglasses
3452,eyeglasses
3453,snowman
3454,bulldozer
3455,skyscraper
3456,skyscraper
3457,eyeglasses
3458,eyeglasses
3459,foot
3460,spider
3461,banana
3462,laptop
3463,snowman
3464,hand
3465,laptop
3466,bulldozer
3467,pig
3468,nose
3469,snowman
3470,eyeglasses
3471,bulldozer
3472,foot
3473,laptop
3474,spider
3475,keyboard
3476,harp
3477,laptop
3478,spider
3479,harp
3480,banana
3481,spider
3482,skyscraper
3483,bulldozer
3484,keyboard
3485,spider
3486,eyeglasses
3487,nose
3488,pig
3489,laptop
3490,harp
3491,foot
3492,foot
3493,skyscraper
3494,foot
3495,keyboard
3496,laptop
3497,eyeglasses
3498,violin
3499,foot
3500,eyeglasses
3501,bulldozer
3502,skyscraper
3503,laptop
3504,eyeglasses
3505,nose
3506,spider
3507,laptop
3508,laptop
3509,eyeglasses
3510,harp
3511,laptop
3512,chair
3513,eyeglasses
3514,keyboard
3515,foot
3516,chair
3517,eyeglasses
3518,bulldozer
3519,chair
3520,hand
3521,laptop
3522,hand
3523,pig
3524,violin
3525,eyeglasses
3526,laptop
3527,harp
3528,laptop
3529,spider
3530,pig
3531,snowman
3532,snowman
3533,hand
3534,eyeglasses
3535,bulldozer
3536,skyscraper
3537,eyeglasses
3538,eyeglasses
3539,laptop
3540,bulldozer
3541,keyboard
3542,chair
3543,spider
3544,pig
3545,spider
3546,skyscraper
3547,foot
3548,chair
3549,bulldozer
